iteration,effect_pp,in_95_ci,favours_treatment
8230,-1.141940207980069,1,0
8231,-1.0473596316005889,1,0
8232,-0.7579034152515068,1,0
8233,-0.9486166801001089,1,0
8234,-1.1830891781345165,1,0
8235,-0.7317039992410596,1,0
8236,-1.0022945292032404,1,0
8237,-1.0266179846414674,1,0
8238,-0.8199358175093902,1,0
8239,-0.4879874343837992,1,0
8240,-0.4868741037917429,1,0
8241,-0.626313817884433,1,0
8242,-0.8256517801117497,1,0
8243,-0.7007213632737513,1,0
8244,-0.6724534480715971,1,0
8245,-0.44713693597434323,1,0
8246,-0.7390243027999538,1,0
8247,-0.5231204947991702,1,0
8248,-0.8999041142921049,1,0
8249,-0.9850436590540856,1,0
8250,-0.5334539908682101,1,0
8251,-0.7774824535351194,1,0
8252,-1.0330070209465774,1,0
8253,-0.865027772036045,1,0
8254,-1.1229834899240343,1,0
8255,-0.9759145252462381,1,0
8256,-0.8232072035705668,1,0
8257,-0.8287425782263769,1,0
8258,-1.0658775681590404,1,0
8259,-0.8178926950552695,1,0
8260,-0.7004631697227204,1,0
8261,-0.3483283295423134,1,0
8262,-1.1255310488072878,1,0
8263,-0.874261363577683,1,0
8264,-0.515013659914243,1,0
8265,-0.784167010801784,1,0
8266,-0.9461318253649625,1,0
8267,-1.069020595140563,1,0
8268,-0.9613798512539573,1,0
8269,-0.6643436624032273,1,0
8270,-0.628913605634579,1,0
8271,-0.1265533477302072,0,0
8272,-0.7904008358979336,1,0
8273,-0.4440461378597188,1,0
8274,-0.8798728684462548,1,0
8275,-0.604990128891697,1,0
8276,-1.0403124230491,1,0
8277,-0.7621971002356037,1,0
8278,-0.5920851725935372,1,0
8279,-0.536117958158186,1,0
8280,-1.1009867272285452,1,0
8281,-0.5391042985390226,1,0
8282,-1.1783820883904228,1,0
8283,-0.884876954543623,1,0
8284,-1.3130744345450585,1,0
8285,-0.8707168825090983,1,0
8286,-0.8999682938319348,1,0
8287,-0.9187056211391764,1,0
8288,-0.821410323994548,1,0
8289,-0.7921842894093006,1,0
8290,-1.0225197890602944,1,0
8291,-0.8760582431537017,1,0
8292,-1.024406224913732,1,0
8293,-0.8499498588123905,1,0
8294,-1.444522246767821,0,0
8295,-0.6116239326831863,1,0
8296,-1.3379023264124186,1,0
8297,-0.7688443300917502,1,0
8298,-1.0144368555212335,1,0
8299,-0.899308646193836,1,0
8300,-0.686768731315085,1,0
8301,-0.739891390513911,1,0
8302,-1.2086020943775617,1,0
8303,-0.7743782293558404,1,0
8304,-1.3241959373318513,1,0
8305,-1.1730795305480601,1,0
8306,-0.506569550482075,1,0
8307,-0.7319248653815724,1,0
8308,-1.0970810702668587,1,0
8309,-0.8723466002032193,1,0
8310,-0.225776834313951,0,0
8311,-0.8408968552173018,1,0
8312,-0.5548940882676684,1,0
8313,-1.3906250069158994,0,0
8314,-0.7814776667742218,1,0
8315,-0.9623499213099823,1,0
8316,-0.978229267316047,1,0
8317,-0.8182807230776801,1,0
8318,-1.1919854951289195,1,0
8319,-1.0941335326882629,1,0
8320,-1.0198811985079077,1,0
8321,-1.0418645351387423,1,0
8322,-1.0933962794456853,1,0
8323,-0.8148153230052968,1,0
8324,-0.5768774248985031,1,0
8325,-0.5298975591266908,1,0
8326,-0.3385261220317154,1,0
8327,-0.75943015060356,1,0
8328,-1.1428595245609185,1,0
8329,-0.6623796209453109,1,0
8330,-0.6899878885093691,1,0
8331,-0.6478837497552681,1,0
8332,-0.7469505497383316,1,0
8333,-0.37093103561728347,1,0
8334,-1.506748663036908,0,0
8335,-0.3448748801428647,1,0
8336,-0.9092138360465046,1,0
8337,-0.6524490543550532,1,0
8338,-1.1181987945754561,1,0
8339,-0.691553426663663,1,0
8340,-1.0179410583958575,1,0
8341,-0.38154810197494615,1,0
8342,-1.0608346792594314,1,0
8343,-1.1611446443059252,1,0
8344,-0.4085743275053899,1,0
8345,-0.564979866066892,1,0
8346,-0.8558583600342368,1,0
8347,-0.8246548579264157,1,0
8348,-0.8865842778422284,1,0
8349,-0.8088665435894898,1,0
8350,-0.9700567774995672,1,0
8351,-0.6929876549548603,1,0
8352,-0.5338539695635552,1,0
8353,-0.7398391616470157,1,0
8354,-1.3065316624227026,1,0
8355,-1.3742397490889817,0,0
8356,-1.068956415600733,1,0
8357,-0.89054068827909,1,0
8358,-0.5732687642900913,1,0
8359,-0.7008123949428874,1,0
8360,-0.529910985191348,1,0
8361,-0.8383627223987056,1,0
8362,-1.006056925628898,1,0
8363,-0.5770460621721207,1,0
8364,-0.9985828862527579,1,0
8365,-0.5566402143685145,1,0
8366,-0.7479086691214221,1,0
8367,-1.2502674516340795,1,0
8368,-0.8677693449305024,1,0
8369,-0.7255238784035278,1,0
8370,-0.7726321032549943,1,0
8371,-0.7139889708567354,1,0
8372,-0.4302218649807066,1,0
8373,-1.0271612238728411,1,0
8374,-0.6711595295329914,1,0
8375,-0.8626085722324484,1,0
8376,-0.3700400465574627,1,0
8377,-0.7346530122113754,1,0
8378,-0.7983405089009632,1,0
8379,-0.5639336657981026,1,0
8380,-0.47268865501963186,1,0
8381,-0.8592864326960964,1,0
8382,-0.7071492023811049,1,0
8383,-1.0034198104682286,1,0
8384,-0.8807653328977982,1,0
8385,-0.3207066359136007,0,0
8386,-0.45463635208806974,1,0
8387,-0.9798455589455163,1,0
8388,-1.1714498128539363,1,0
8389,-1.0779288628078976,1,0
8390,-0.5015386122554005,1,0
8391,-0.8599326542695407,1,0
8392,-1.232162919835622,1,0
8393,-1.1458712416793442,1,0
8394,-1.0762483916386012,1,0
8395,-1.169924552893603,1,0
8396,-0.9367071705955604,1,0
8397,-0.8404446476550642,1,0
8398,-1.1769329586428539,1,0
8399,-0.9241753408634368,1,0
8400,-0.9198697052064053,1,0
8401,-0.7041091577416531,1,0
8402,-0.29400278347401776,0,0
8403,-1.2502674516340795,1,0
8404,-0.546541010504642,1,0
8405,-0.37422927380776905,1,0
8406,-0.6976305651591269,1,0
8407,-0.7002691557115137,1,0
8408,-0.9300330886101077,1,0
8409,-0.484896636269172,1,0
8410,-0.8427205869226295,1,0
8411,-0.6456719900275298,1,0
8412,-1.0146174434677828,1,0
8413,-0.9846168282294371,1,0
8414,-0.5623815537084631,1,0
8415,-0.5072038213825875,1,0
8416,-0.8941493488875019,1,0
8417,-0.8303708205287752,1,0
8418,-1.1723810801077206,1,0
8419,-0.6030111859774062,1,0
8420,-0.632637199257996,1,0
8421,-0.9100286948935665,1,0
8422,-1.019027536858605,1,0
8423,-0.7105489475219384,1,0
8424,-0.9657630925154703,1,0
8425,-0.6890566212555849,1,0
8426,-0.5882690719092643,1,0
8427,-0.7244120232031914,1,0
8428,-0.6589530236751684,1,0
8429,-0.6781171818070614,1,0
8430,-1.439725600746311,0,0
8431,-0.748438482288144,1,0
8432,-0.8010298529285254,1,0
8433,-0.9359684419612602,1,0
8434,-0.6958590623206945,1,0
8435,-1.1151079964608317,1,0
8436,-0.8988176358293576,1,0
8437,-0.9378309764688314,1,0
8438,-0.6183487681438143,1,0
8439,-0.7376527786568665,1,0
8440,-0.7007855428135812,1,0
8441,-0.2865153180332286,0,0
8442,-0.7635283461847331,1,0
8443,-1.3212215476239493,1,0
8444,-0.7839476200529938,1,0
8445,-0.7276446064621273,1,0
8446,-0.562199490370191,1,0
8447,-0.7877622453455468,1,0
8448,-1.1010777588976812,1,0
8449,-0.9260901042379005,1,0
8450,-0.8809205441067641,1,0
8451,-1.130690346113619,1,0
8452,-0.9642885860303124,1,0
8453,-1.2460513722544615,1,0
8454,-1.0690340212052147,1,0
8455,-1.1651652342826169,1,0
8456,-0.6844151864430409,1,0
8457,-0.8838292788831165,1,0
8458,-0.8454233570148462,1,0
8459,-1.229939209434952,1,0
8460,-0.4471742633848641,1,0
8461,-0.924512615410672,1,0
8462,-0.8846575637948301,1,0
8463,-0.47667191758579974,1,0
8464,-0.7964391715911567,1,0
8465,-0.7816075012455986,1,0
8466,-1.1580538461912981,1,0
8467,-0.7743528526182514,1,0
8468,-1.196911975621806,1,0
8469,-0.629534450470437,1,0
8470,-0.8787222104436804,1,0
8471,-1.0086432873143898,1,0
8472,-0.41376047694103024,1,0
8473,-0.9252230165239433,1,0
8474,-0.8468336839601742,1,0
8475,-0.9122150778837157,1,0
8476,-0.8976923545643695,1,0
8477,-0.8350659595999371,1,0
8478,-1.0200632618461798,1,0
8479,-0.850596080385832,1,0
8480,-0.7641626170852428,1,0
8481,-0.9913550897547169,1,0
8482,-0.7029331230014896,1,0
8483,-0.6941129362198484,1,0
8484,-0.8211252783142053,1,0
8485,-0.5110692001503131,1,0
8486,-0.9669540287120082,1,0
8487,-1.0602392111611625,1,0
8488,-0.9535163084636866,1,0
8489,-1.1394075505531898,1,0
8490,-0.7672146123976292,1,0
8491,-0.6367234441662345,1,0
8492,-0.7730081806044703,1,0
8493,-0.6275808842937325,1,0
8494,-0.6894058464757546,1,0
8495,-1.4196167492959795,0,0
8496,-1.3100880941642217,1,0
8497,-0.9139851053304282,1,0
8498,-0.3214961180230763,0,0
8499,-0.7815298956411171,1,0
8500,-0.5437472087432893,1,0
8501,-0.48827100467241646,1,0
8502,-0.8249413789984783,1,0
8503,-0.7640074058762797,1,0
8504,-0.859958031007127,1,0
8505,-0.7315368373591591,1,0
8506,-1.0222347433799546,1,0
8507,-0.950271774531819,1,0
8508,-0.8238802772733145,1,0
8509,-1.3587096283030897,0,0
8510,-1.0905248720798482,1,0
8511,-0.7303727532919302,1,0
8512,-0.7259641352928309,1,0
8513,-0.8012104408750775,1,0
8514,-1.3739308020627754,0,0
8515,-0.19040948169341543,0,0
8516,-1.0204363884122132,1,0
8517,-0.4247521452564462,1,0
8518,-1.0657611597523153,1,0
8519,-0.65652187319864,1,0
8520,-0.523032413913474,1,0
8521,-0.5900808529416574,1,0
8522,-1.166109927601053,1,0
8523,-0.8081561424762185,1,0
8524,-0.9756563316952044,1,0
8525,-0.9929191525172909,1,0
8526,-1.0409332678849554,1,0
8527,-1.103714874058348,1,0
8528,-1.1931361531314966,1,0
8529,-1.2402190012453769,1,0
8530,-1.0610809221375306,1,0
8531,-0.5485184780272129,1,0
8532,-1.4354319157622142,0,0
8533,-0.887722985171871,1,0
8534,-0.9594785139441481,1,0
8535,-0.8050653443615913,1,0
8536,-0.8812309665246904,1,0
8537,-0.7495383868155459,1,0
8538,-0.7497443514996843,1,0
8539,-0.7043688266844067,1,0
8540,-1.39711555017136,0,0
8541,-0.7803658115738882,1,0
8542,-1.17199305208531,1,0
8543,-0.8352987764133846,1,0
8544,-0.8678335244703295,1,0
8545,-0.7057134986981878,1,0
8546,-0.7274893952531641,1,0
8547,-0.7958451788846077,1,0
8548,-0.9819916637417048,1,0
8549,-1.04425688281303,1,0
8550,-0.7800300124183729,1,0
8551,-0.9032262538284569,1,0
8552,-0.9969024150834588,1,0
8553,-0.7826805536436943,1,0
8554,-0.6119463057740471,1,0
8555,-0.9656078813065072,1,0
8556,-0.7012765531780624,1,0
8557,-0.6034648689313638,1,0
8558,-0.283593157192219,0,0
8559,-0.4829818728947083,1,0
8560,-0.8012372930043865,1,0
8561,-0.9800261468920657,1,0
8562,-0.5911404792750985,1,0
8563,-0.7026868801233904,1,0
8564,-0.8203238455317979,1,0
8565,-1.0910173578360494,1,0
8566,-0.8626608010993436,1,0
8567,-0.5162807263235397,1,0
8568,-0.7310577776676153,1,0
8569,-0.7180752157649739,1,0
8570,-1.0521338516679524,1,0
8571,-1.0043376516573583,1,0
8572,-0.4530588632608412,1,0
8573,-0.8875797246358397,1,0
8574,-0.8283411241393118,1,0
8575,-1.144850418148144,1,0
8576,-0.8160435866123555,1,0
8577,-0.9588576691082928,1,0
8578,-1.102577642120428,1,0
8579,-0.4680860230093231,1,0
8580,-0.6046155269339409,1,0
8581,-0.9797291505387912,1,0
8582,-0.45720928770891234,1,0
8583,-0.9006935964015805,1,0
8584,-0.8618727943815907,1,0
8585,-0.8636054944177823,1,0
8586,-0.3367143409993223,1,0
8587,-0.5836918166365473,1,0
8588,-1.1448892209503847,1,0
8589,-0.8488380036120541,1,0
8590,-1.3324848355550505,1,0
8591,-0.7487086265121123,1,0
8592,-0.6089733914578677,1,0
8593,-1.3084076229949226,1,0
8594,-0.9179176144214235,1,0
8595,-0.8211909332457551,1,0
8596,-0.6918116202146968,1,0
8597,-0.5377984293274823,1,0
8598,-0.6585903723903469,1,0
8599,-1.0935126878524049,1,0
8600,-0.32221846980928226,0,0
8601,-0.2434276831584481,0,0
8602,-0.8502080523634215,1,0
8603,-0.8095649940298266,1,0
8604,-1.3465150731182014,0,0
8605,-1.0104147901528222,1,0
8606,-0.7035136896433869,1,0
8607,-0.9551848289600512,1,0
8608,-0.5484796752249721,1,0
8609,-0.8697602385177278,1,0
8610,-0.758679471296328,1,0
8611,-0.9999021815289499,1,0
8612,-0.8809459208443476,1,0
8613,-1.2280766749273864,1,0
8614,-0.3502669942626463,1,0
8615,-0.7769004115015021,1,0
8616,-0.9958935422251958,1,0
8617,-0.731756228107952,1,0
8618,-1.3178979326958746,1,0
8619,-0.5843514642746434,1,0
8620,-0.7806508572542281,1,0
8621,-1.1979208484800745,1,0
8622,-0.46412961257246144,1,0
8623,-0.662315441405481,1,0
8624,-0.9265423118001381,1,0
8625,-0.7909306490646528,1,0
8626,-0.9339267948988622,1,0
8627,-0.41635878929945636,1,0
8628,-0.932050834326642,1,0
8629,-0.9478540501199423,1,0
8630,-1.2805650632257,1,0
8631,-0.5282678414325698,1,0
8632,-0.78174928638991,1,0
8633,-0.3404647867520455,1,0
8634,-0.3067913313654552,0,0
8635,-1.0439345097221664,1,0
8636,-0.5310616431939225,1,0
8637,-0.6635571310771943,1,0
8638,-0.9410381829901782,1,0
8639,-1.316877109164677,1,0
8640,-0.6931174894262371,1,0
8641,-0.7002035007799667,1,0
8642,-0.9776860280846705,1,0
8643,-0.5916956691794067,1,0
8644,-0.9365758607324637,1,0
8645,-0.42033010119269243,1,0
8646,-0.516358331928024,1,0
8647,-0.4471623127119295,1,0
8648,-0.7633477582381809,1,0
8649,-0.7375109935125551,1,0
8650,-0.9645602056459979,1,0
8651,-0.7324546785482916,1,0
8652,-1.0297998144252278,1,0
8653,-1.0057733553402755,1,0
8654,-1.048860990215053,1,0
8655,-0.8560523740454379,1,0
8656,-0.9430947315089533,1,0
8657,-1.0700802214740013,1,0
8658,-0.7645640711723051,1,0
8659,-0.9672629757382173,1,0
8660,-0.9499867288514763,1,0
8661,-0.7369811803458359,1,0
8662,-0.8397208204771384,1,0
8663,-1.3054451839599523,1,0
8664,-0.8968386929150668,1,0
8665,-0.8357390333026876,1,0
8666,-0.5844171192061903,1,0
8667,-0.9213949651667386,1,0
8668,-0.6579441508169026,1,0
8669,-0.8487738240722242,1,0
8670,-0.8333854884306408,1,0
8671,-0.5498511993680594,1,0
8672,-1.3628212499489145,0,0
8673,-1.0200364097168708,1,0
8674,-0.7416226151583827,1,0
8675,-0.7590943514480447,1,0
8676,-0.9369011846067643,1,0
8677,-1.0659163709612813,1,0
8678,-1.0926456001384532,1,0
8679,-0.7953392670637521,1,0
8680,-0.6280211411830383,1,0
8681,-1.0379335014394642,1,0
8682,-0.3935874459508687,1,0
8683,-0.6359608141860679,1,0
8684,-0.8402386829709257,1,0
8685,-0.9022830359017381,1,0
8686,-0.7514636254712215,1,0
8687,-0.7736797789155009,1,0
8688,-0.8133154397825526,1,0
8689,-0.7568691656556548,1,0
8690,-0.5200819255514383,1,0
8691,-0.5240010085777819,1,0
8692,-0.9075587416147946,1,0
8693,-0.9997469703199868,1,0
8694,-0.4317217482034508,1,0
8695,-0.8321691754965166,1,0
8696,-1.0234883837245996,1,0
8697,-1.0265926079038812,1,0
8698,-0.9986351151196532,1,0
8699,-0.8216550914809245,1,0
8700,-0.6191487255345018,1,0
8701,-1.2030413429841653,1,0
8702,-0.7951855312465117,1,0
8703,-1.2967548316496909,1,0
8704,-0.5289931440022155,1,0
8705,-0.8925584339956244,1,0
8706,-0.8444667130234729,1,0
8707,-0.7359588814229157,1,0
8708,-0.7590674993187385,1,0
8709,-0.9038859014665529,1,0
8710,-1.1453026257103844,1,0
8711,-0.7789435339556255,1,0
8712,-0.9484480428264885,1,0
8713,-1.1553510760990815,1,0
8714,-0.6871687100104301,1,0
8715,-0.5666230098256647,1,0
8716,-0.8616131254388371,1,0
8717,-0.7268163215504136,1,0
8718,-0.9784755101941434,1,0
8719,0.1626297736114668,0,1
8720,-0.8754120215802602,1,0
8721,-0.8168838221970037,1,0
8722,-1.260405458300193,1,0
8723,-0.7544126384415373,1,0
8724,-0.7230539251247559,1,0
8725,-0.48466381945572456,1,0
8726,-0.8834681029900149,1,0
8727,-1.1428460984962667,1,0
8728,-0.9676256270230388,1,0
8729,-1.044165851143894,1,0
8730,-0.8882005694716977,1,0
8731,-0.5710196771518322,1,0
8732,-0.8260010053319167,1,0
8733,-0.8859634330063731,1,0
8734,-0.7466535533850571,1,0
8735,-0.6642809582551201,1,0
8736,-0.6305164711993938,1,0
8737,-0.9168833648255714,1,0
8738,-0.6992214800510071,1,0
8739,-0.9312105987419939,1,0
8740,-0.7085580539347158,1,0
8741,-0.9067319320948009,1,0
8742,-0.6246975262549637,1,0
8743,-0.9082049631882388,1,0
8744,-0.593623858618525,1,0
8745,-1.1552854211675345,1,0
8746,-0.9918446247274754,1,0
8747,-0.6953546258915616,1,0
8748,-1.020346832134797,1,0
8749,-0.9802858158348193,1,0
8750,-0.8468590606977633,1,0
8751,-0.5786743044745246,1,0
8752,-1.2508614443406256,1,0
8753,-1.0717875447726066,1,0
8754,-0.7267909448128246,1,0
8755,-0.941168017461555,1,0
8756,-1.415026067958608,0,0
8757,-0.7300742815469358,1,0
8758,-1.0679475427424672,1,0
8759,-1.0919217729605273,1,0
8760,-1.3698953106297096,0,0
8761,-1.1385658395768217,1,0
8762,-0.9343013968566211,1,0
8763,-1.2190251467240176,1,0
8764,-1.02775669197111,1,0
8765,-0.9685434682121685,1,0
8766,-0.5685616745459976,1,0
8767,-0.7940736760461753,1,0
8768,-0.7219808727266602,1,0
8769,-0.7703964421813897,1,0
8770,-1.285194547365312,1,0
8771,-0.947710789583911,1,0
8772,-1.1795327463929999,1,0
8773,-0.9718924598778267,1,0
8774,-1.1003017028528599,1,0
8775,-1.1050595460721317,1,0
8776,-1.2898494082425105,1,0
8777,-1.1525960771399724,1,0
8778,-0.36643138594904534,1,0
8779,-0.4888410960331019,1,0
8780,-0.8664246729167213,1,0
8781,-0.6078346841282223,1,0
8782,-1.2732581857314573,1,0
8783,-0.9764055356107193,1,0
8784,-1.1625266437302273,1,0
8785,-1.1643891782377958,1,0
8786,-0.8333452102366801,1,0
8787,-0.7388556655263362,1,0
8788,-0.996423355391915,1,0
8789,-0.6279181588409677,1,0
8790,-0.8858082217974073,1,0
8791,-0.8692826542179011,1,0
8792,-0.5625621416550153,1,0
8793,-0.506245701999497,1,0
8794,-0.6873239212193932,1,0
8795,-0.9093048677156407,1,0
8796,-1.300002316365001,1,0
8797,-0.8275262652922499,1,0
8798,-1.5301930800882464,0,0
8799,-0.6159176176672831,1,0
8800,-0.7665549647595332,1,0
8801,-0.44398048292816905,1,0
8802,-0.7281356168266057,1,0
8803,-0.33145206135091754,1,0
8804,-0.39724686003445586,1,0
8805,-0.4312173117743179,1,0
8806,-0.7054926325576749,1,0
8807,-1.3958619098267149,0,0
8808,-0.9868285879571753,1,0
8809,-1.4235597336681893,0,0
8810,-0.8389835672345608,1,0
8811,-0.842642981318148,1,0
8812,-0.31589656382743914,0,0
8813,-0.8768596759361091,1,0
8814,-0.8617175831726276,1,0
8815,-0.9738594521191857,1,0
8816,-0.8369284941075084,1,0
8817,-0.7719097514687884,1,0
8818,-0.7173379625223963,1,0
8819,-0.5979802477507262,1,0
8820,-1.1855830327591548,1,0
8821,-0.8278366877101789,1,0
8822,-0.8595326755741983,1,0
8823,-0.5718852894740695,1,0
8824,-0.7508427806353662,1,0
8825,-0.8450233783195038,1,0
8826,-0.7103295567731455,1,0
8827,-0.9294390959035587,1,0
8828,-0.9200890959551983,1,0
8829,-0.7997627865192258,1,0
8830,-1.3331176310638404,1,0
8831,-0.7797061639357922,1,0
8832,-0.7964391715911567,1,0
8833,-1.0550411110525877,1,0
8834,-0.9887687280692226,1,0
8835,-0.7314070028877823,1,0
8836,-0.9702761682483629,1,0
8837,-0.6218917738206792,1,0
8838,-0.05933627142840625,0,0
8839,-0.6772381434201724,1,0
8840,-1.3683700506693763,0,0
8841,-0.8273203006081142,1,0
8842,-0.6170414235405514,1,0
8843,-1.0355023509629384,1,0
8844,-0.964081145954454,1,0
8845,-0.8009522473240466,1,0
8846,-0.7384944896332346,1,0
8847,-0.7534291423208578,1,0
8848,-1.4466564008910776,0,0
8849,-0.8867648657887778,1,0
8850,-0.6481941721731971,1,0
8851,-0.8253413576938207,1,0
8852,-0.4511321492134457,1,0
8853,-0.904067964804825,1,0
8854,-0.9766249263595123,1,0
8855,-0.8891184106608246,1,0
8856,-0.6648495742240801,1,0
8857,-1.096667665506862,1,0
8858,-1.1768941558406132,1,0
8859,-0.8671619261592989,1,0
8860,-1.0724606184753571,1,0
8861,-1.149893307047753,1,0
8862,-1.078007943804102,1,0
8863,-1.0180067133274073,1,0
8864,-0.4165154759001394,1,0
8865,-0.4408120792090603,1,0
8866,-0.6855658444456153,1,0
8867,-1.0250792986164825,1,0
8868,-0.9763921095460648,1,0
8869,-0.9116972153899311,1,0
8870,-0.9277317726049561,1,0
8871,-0.989092576551806,1,0
8872,-0.519487932844892,1,0
8873,-0.6175607614260614,1,0
8874,-0.5689377518954708,1,0
8875,-0.8960372601326594,1,0
8876,-0.3010768441548156,0,0
8877,-0.4051999591021427,1,0
8878,-0.5519838780995934,1,0
8879,-0.8473500710622417,1,0
8880,-0.8335660763771929,1,0
8881,-0.5168627683571542,1,0
8882,-0.5907016977775154,1,0
8883,-0.7420494459830312,1,0
8884,-0.7276699831997163,1,0
8885,-0.8697080096508325,1,0
8886,-1.115043816921002,1,0
8887,-0.8484245988520572,1,0
8888,-0.9878628375530274,1,0
8889,-0.7149724669774149,1,0
8890,-1.0405855180565082,1,0
8891,-0.7552274972885992,1,0
8892,-0.6862628194942322,1,0
8893,-0.44774435474554675,1,0
8894,-0.9444140267851481,1,0
8895,-0.6415857451192941,1,0
8896,-0.4398300584801007,1,0
8897,-0.3434391764599476,1,0
8898,-0.7591704816608091,1,0
8899,-1.260871091927085,1,0
8900,-1.045886600507151,1,0
8901,-1.2142270253107879,1,0
8902,-0.7610076394307885,1,0
8903,-0.6551249723179636,1,0
8904,-1.5140809172687368,0,0
8905,-1.0926470755301732,1,0
8906,-0.7908903708706921,1,0
8907,-0.8085695472362153,1,0
8908,-0.7910470574713752,1,0
8909,-0.8955328237035265,1,0
8910,-0.9497151092357908,1,0
8911,-0.8919122124221801,1,0
8912,-0.9418664679018918,1,0
8913,-0.7788525022864895,1,0
8914,-0.8985579668866012,1,0
8915,-0.45232161001826365,1,0
8916,-1.0460671884537032,1,0
8917,-1.1329274825789437,1,0
8918,-0.7775346824020146,1,0
8919,-1.5594056886088392,0,0
8920,-0.9152909745419685,1,0
8921,-1.0398602154868626,1,0
8922,-0.6993125117201432,1,0
8923,-0.4666622699993406,1,0
8924,-1.1451996433683136,1,0
8925,-0.8245772523219341,1,0
8926,-0.9613918019268919,1,0
8927,-0.8563239936611261,1,0
8928,-0.5114960309749644,1,0
8929,-0.6888760333090355,1,0
8930,-1.0612749361487346,1,0
8931,-0.7960377175040917,1,0
8932,-0.7824865396324904,1,0
8933,-0.5088708664872293,1,0
8934,-0.323822810765817,0,0
8935,-0.4434387190885125,1,0
8936,-0.8385835885392157,1,0
8937,-0.3897996727876246,1,0
8938,-0.7152694633306894,1,0
8939,-1.0969646618601363,1,0
8940,-0.659405231237406,1,0
8941,-0.8738718601635526,1,0
8942,-0.9099122864868442,1,0
8943,-0.6261063778085746,1,0
8944,-0.5015774150576413,1,0
8945,-0.9103525433761472,1,0
8946,-0.6133954355216215,1,0
8947,-0.3375038231087951,1,0
8948,-0.9110629444894186,1,0
8949,-0.5308930059203049,1,0
8950,-0.8053877174524549,1,0
8951,-0.9519522457011154,1,0
8952,-0.8006552509707721,1,0
8953,-1.1194658609847559,1,0
8954,-0.5235219488862325,1,0
8955,-0.9163908790693703,1,0
8956,-0.6669061227428552,1,0
8957,-0.7463043281648873,1,0
8958,-1.0064852318452666,1,0
8959,-1.1442295733122887,1,0
8960,-0.8822652161205452,1,0
8961,-0.4457146583560778,1,0
8962,-0.8743255431175129,1,0
8963,-0.8995414630072807,1,0
8964,-0.9950010777736523,1,0
8965,-0.514082392660456,1,0
8966,-0.7741334618694584,1,0
8967,-0.5710196771518322,1,0
8968,-0.3313490790088497,1,0
8969,-0.5120780730085789,1,0
8970,-1.3226184485046255,1,0
8971,-0.7437955720838774,1,0
8972,-0.9587546867662222,1,0
8973,-1.3282821822400899,1,0
8974,-0.7485802674324527,1,0
8975,-1.0573692791870481,1,0
8976,-0.9960741301717452,1,0
8977,-0.7166783148842976,1,0
8978,-0.7662445423416042,1,0
8979,-0.9660481381958103,1,0
8980,-1.186708314024143,1,0
8981,-0.37717828677808485,1,0
8982,-1.0277686426440447,1,0
8983,-1.1655278855674385,1,0
8984,-0.9140253835243889,1,0
8985,-0.6628840573744438,1,0
8986,-0.63169398133128,1,0
8987,-0.7362051243010148,1,0
8988,-1.1056296374328118,1,0
8989,-0.7925335146294676,1,0
8990,-0.44610268637849115,1,0
8991,-0.9795739393298281,1,0
8992,-0.7927543807699805,1,0
8993,-1.2253231513599943,1,0
8994,-0.683600327595979,1,0
8995,-0.5148196459030363,1,0
8996,-0.873227113981831,1,0
8997,-1.1562301144859704,1,0
8998,-0.3468791997947418,1,0
8999,-0.8408849045443673,1,0
9000,-1.2840050865604968,1,0
9001,-0.4913229999848029,1,0
9002,-1.0442180800107892,1,0
9003,-0.7203004015573639,1,0
9004,-0.8797818367771187,1,0
9005,-1.1624236613881567,1,0
9006,-1.001776666709453,1,0
9007,-1.0997838403590754,1,0
9008,-1.038748360286526,1,0
9009,-0.7681458796514107,1,0
9010,-0.9010025434277869,1,0
9011,-0.6577501368056959,1,0
9012,-0.55052279767909,1,0
9013,-0.8255219456403728,1,0
9014,-0.7984569173076883,1,0
9015,-0.48695170939622445,1,0
9016,-0.8698378441222093,1,0
9017,-1.0830642587683652,1,0
9018,-0.8563627964633669,1,0
9019,-0.9983500694393105,1,0
9020,-1.1280771322988188,1,0
9021,-0.8883945834829016,1,0
9022,-0.9113091873675178,1,0
9023,-1.139782152510946,1,0
9024,-0.6523699733588517,1,0
9025,-0.8805071393467645,1,0
9026,-0.5259411486898291,1,0
9027,-0.6919399792943509,1,0
9028,-0.7825507191723174,1,0
9029,-0.8504274431122144,1,0
9030,-0.2056545567989676,0,0
9031,-0.6538191031064206,1,0
9032,-0.5814561555629427,1,0
9033,-1.197222398039735,1,0
9034,-0.7445716281286985,1,0
9035,-0.8782446261438509,1,0
9036,-0.8993101215855587,1,0
9037,-0.7262089027792101,1,0
9038,-0.4143290929099902,1,0
9039,-1.184795026041402,1,0
9040,-0.8058414004064124,1,0
9041,-0.7696203861365686,1,0
9042,-0.9361505052995323,1,0
9043,-0.5434755891276039,1,0
9044,-0.9805305833211986,1,0
9045,-1.0263985938926745,1,0
9046,-0.978888914954143,1,0
9047,-0.9000190473071074,1,0
9048,-0.8824458040670946,1,0
9049,-1.1298381598560363,1,0
9050,-1.0441792772085483,1,0
9051,-1.0587661800677246,1,0
9052,-1.0665760185993771,1,0
9053,-0.9608500380872381,1,0
9054,-0.6830958911668433,1,0
9055,-0.8823428217250268,1,0
9056,-0.5354448844554355,1,0
9057,-1.0501534333619418,1,0
